TotalEvent,date,productSKU,eventAction
131,20221225,211902540,addToCart
1199,20221226,211902540,productDetail
147,20221226,211902540,addToCart
162,20221227,211902540,addToCart
1157,20221227,211902540,productDetail
179,20221228,211902540,addToCart
1135,20221228,211902540,productDetail
899,20221229,211902540,productDetail
137,20221229,211902540,addToCart
126,20221230,211902540,addToCart
920,20221230,211902540,productDetail
59,20221231,211902540,addToCart
509,20221231,211902540,productDetail
620,20230101,211902540,productDetail
86,20230101,211902540,addToCart
170,20230102,211902540,addToCart
1029,20230102,211902540,productDetail
137,20230103,211902540,addToCart
1027,20230103,211902540,productDetail
98,20230104,211902540,addToCart
875,20230104,211902540,productDetail
83,20230105,211902540,addToCart
684,20230105,211902540,productDetail
77,20230106,211902540,addToCart
762,20230106,211902540,productDetail
878,20230107,211902540,productDetail
101,20230107,211902540,addToCart
778,20230108,211902540,productDetail
73,20230108,211902540,addToCart
635,20230109,211902540,productDetail
68,20230109,211902540,addToCart
599,20230110,211902540,productDetail
61,20230110,211902540,addToCart
60,20230111,211902540,addToCart
634,20230111,211902540,productDetail
71,20230112,211902540,addToCart
605,20230112,211902540,productDetail
566,20230113,211902540,productDetail
63,20230113,211902540,addToCart
56,20230114,211902540,addToCart
550,20230114,211902540,productDetail
78,20230115,211902540,addToCart
568,20230115,211902540,productDetail
513,20230116,211902540,productDetail
53,20230116,211902540,addToCart
504,20230117,211902540,productDetail
60,20230117,211902540,addToCart
506,20230118,211902540,productDetail
66,20230118,211902540,addToCart
59,20230119,211902540,addToCart
421,20230119,211902540,productDetail
455,20230120,211902540,productDetail
69,20230120,211902540,addToCart
57,20230121,211902540,addToCart
468,20230121,211902540,productDetail
73,20230122,211902540,addToCart
533,20230122,211902540,productDetail
62,20230123,211902540,addToCart
502,20230123,211902540,productDetail
84,20230124,211902540,addToCart
535,20230124,211902540,productDetail
560,20230125,211902540,productDetail
83,20230125,211902540,addToCart
83,20230126,211902540,addToCart
579,20230126,211902540,productDetail
471,20230127,211902540,productDetail
63,20230127,211902540,addToCart
74,20230128,211902540,addToCart
478,20230128,211902540,productDetail
497,20230129,211902540,productDetail
73,20230129,211902540,addToCart
68,20230130,211902540,addToCart
486,20230130,211902540,productDetail
590,20230131,211902540,productDetail
61,20230131,211902540,addToCart
69,20230201,211902540,addToCart
509,20230201,211902540,productDetail
62,20230202,211902540,addToCart
625,20230202,211902540,productDetail
101,20230203,211902540,addToCart
743,20230203,211902540,productDetail
650,20230204,211902540,productDetail
108,20230204,211902540,addToCart
715,20230205,211902540,productDetail
105,20230205,211902540,addToCart
96,20230206,211902540,addToCart
766,20230206,211902540,productDetail
106,20230207,211902540,addToCart
884,20230207,211902540,productDetail
103,20230208,211902540,addToCart
765,20230208,211902540,productDetail
823,20230209,211902540,productDetail
125,20230209,211902540,addToCart
121,20230210,211902540,addToCart
770,20230210,211902540,productDetail
741,20230211,211902540,productDetail
95,20230211,211902540,addToCart
868,20230212,211902540,productDetail
135,20230212,211902540,addToCart
192,20230213,211902540,addToCart
1509,20230213,211902540,productDetail
1060,20230214,211902540,productDetail
151,20230214,211902540,addToCart
718,20230215,211902540,productDetail
95,20230215,211902540,addToCart
59,20230216,211902540,addToCart
553,20230216,211902540,productDetail
57,20230217,211902540,addToCart
559,20230217,211902540,productDetail
539,20230218,211902540,productDetail
51,20230218,211902540,addToCart
604,20230219,211902540,productDetail
78,20230219,211902540,addToCart
712,20230220,211902540,productDetail
101,20230220,211902540,addToCart
671,20230221,211902540,productDetail
85,20230221,211902540,addToCart
579,20230222,211902540,productDetail
69,20230222,211902540,addToCart
535,20230223,211902540,productDetail
73,20230223,211902540,addToCart
136,20230224,211902540,addToCart
829,20230224,211902540,productDetail
703,20230225,211902540,productDetail
90,20230225,211902540,addToCart
843,20230226,211902540,productDetail
119,20230226,211902540,addToCart
94,20230227,211902540,addToCart
751,20230227,211902540,productDetail
724,20230228,211902540,productDetail
95,20230228,211902540,addToCart
549,20230301,211902540,productDetail
63,20230301,211902540,addToCart
716,20230302,211902540,productDetail
91,20230302,211902540,addToCart
601,20230303,211902540,productDetail
78,20230303,211902540,addToCart
87,20230304,211902540,addToCart
689,20230304,211902540,productDetail
787,20230305,211902540,productDetail
95,20230305,211902540,addToCart
765,20230306,211902540,productDetail
93,20230306,211902540,addToCart
769,20230307,211902540,productDetail
127,20230307,211902540,addToCart
756,20230308,211902540,productDetail
91,20230308,211902540,addToCart
727,20230309,211902540,productDetail
89,20230309,211902540,addToCart
124,20230310,211902540,addToCart
879,20230310,211902540,productDetail
719,20230311,211902540,productDetail
71,20230311,211902540,addToCart
824,20230312,211902540,productDetail
88,20230312,211902540,addToCart
779,20230313,211902540,productDetail
101,20230313,211902540,addToCart
821,20230314,211902540,productDetail
133,20230314,211902540,addToCart
640,20230315,211902540,productDetail
107,20230315,211902540,addToCart
73,20230316,211902540,addToCart
637,20230316,211902540,productDetail
67,20230317,211902540,addToCart
558,20230317,211902540,productDetail
589,20230318,211902540,productDetail
69,20230318,211902540,addToCart
119,20230319,211902540,addToCart
803,20230319,211902540,productDetail
89,20230320,211902540,addToCart
783,20230320,211902540,productDetail
801,20230321,211902540,productDetail
80,20230321,211902540,addToCart
72,20230322,211902540,addToCart
653,20230322,211902540,productDetail
905,20230323,211902540,productDetail
152,20230323,211902540,addToCart
819,20230324,211902540,productDetail
157,20230324,211902540,addToCart
654,20230325,211902540,productDetail
109,20230325,211902540,addToCart
152,20230326,211902540,addToCart
851,20230326,211902540,productDetail
736,20230327,211902540,productDetail
119,20230327,211902540,addToCart
61,20230328,211902540,addToCart
481,20230328,211902540,productDetail
71,20230329,211902540,addToCart
616,20230329,211902540,productDetail
135,20230330,211902540,addToCart
733,20230330,211902540,productDetail
898,20230331,211902540,productDetail
116,20230331,211902540,addToCart
76,20230401,211902540,addToCart
680,20230401,211902540,productDetail
771,20230402,211902540,productDetail
92,20230402,211902540,addToCart
734,20230403,211902540,productDetail
79,20230403,211902540,addToCart
724,20230404,211902540,productDetail
92,20230404,211902540,addToCart
84,20230405,211902540,addToCart
651,20230405,211902540,productDetail
65,20230406,211902540,addToCart
588,20230406,211902540,productDetail
620,20230407,211902540,productDetail
89,20230407,211902540,addToCart
667,20230408,211902540,productDetail
81,20230408,211902540,addToCart
741,20230409,211902540,productDetail
86,20230409,211902540,addToCart
81,20230410,211902540,addToCart
678,20230410,211902540,productDetail
79,20230411,211902540,addToCart
826,20230411,211902540,productDetail
864,20230412,211902540,productDetail
88,20230412,211902540,addToCart
100,20230413,211902540,addToCart
874,20230413,211902540,productDetail
92,20230414,211902540,addToCart
900,20230414,211902540,productDetail
757,20230415,211902540,productDetail
88,20230415,211902540,addToCart
112,20230416,211902540,addToCart
927,20230416,211902540,productDetail
110,20230417,211902540,addToCart
835,20230417,211902540,productDetail
750,20230418,211902540,productDetail
90,20230418,211902540,addToCart
83,20230419,211902540,addToCart
768,20230419,211902540,productDetail
87,20230420,211902540,addToCart
761,20230420,211902540,productDetail
96,20230421,211902540,addToCart
764,20230421,211902540,productDetail
82,20230422,211902540,addToCart
728,20230422,211902540,productDetail
911,20230423,211902540,productDetail
117,20230423,211902540,addToCart
965,20230424,211902540,productDetail
130,20230424,211902540,addToCart
869,20230425,211902540,productDetail
94,20230425,211902540,addToCart
1000,20230426,211902540,productDetail
139,20230426,211902540,addToCart
821,20230427,211902540,productDetail
98,20230427,211902540,addToCart
864,20230428,211902540,productDetail
97,20230428,211902540,addToCart
111,20230429,211902540,addToCart
818,20230429,211902540,productDetail
919,20230430,211902540,productDetail
121,20230430,211902540,addToCart
959,20230501,211902540,productDetail
132,20230501,211902540,addToCart
145,20230502,211902540,addToCart
1172,20230502,211902540,productDetail
142,20230503,211902540,addToCart
1081,20230503,211902540,productDetail
1038,20230504,211902540,productDetail
117,20230504,211902540,addToCart
165,20230505,211902540,addToCart
1147,20230505,211902540,productDetail
990,20230506,211902540,productDetail
138,20230506,211902540,addToCart
117,20230507,211902540,addToCart
1063,20230507,211902540,productDetail
1017,20230508,211902540,productDetail
133,20230508,211902540,addToCart
97,20230509,211902540,addToCart
920,20230509,211902540,productDetail
96,20230510,211902540,addToCart
876,20230510,211902540,productDetail
981,20230511,211902540,productDetail
128,20230511,211902540,addToCart
897,20230512,211902540,productDetail
110,20230512,211902540,addToCart
760,20230513,211902540,productDetail
90,20230513,211902540,addToCart
138,20230514,211902540,addToCart
1085,20230514,211902540,productDetail
997,20230515,211902540,productDetail
142,20230515,211902540,addToCart
153,20230516,211902540,addToCart
1118,20230516,211902540,productDetail
118,20230517,211902540,addToCart
914,20230517,211902540,productDetail
84,20230518,211902540,addToCart
836,20230518,211902540,productDetail
109,20230519,211902540,addToCart
825,20230519,211902540,productDetail
595,20230520,211902540,productDetail
76,20230520,211902540,addToCart
668,20230521,211902540,productDetail
86,20230521,211902540,addToCart
709,20230522,211902540,productDetail
70,20230522,211902540,addToCart
858,20230523,211902540,productDetail
127,20230523,211902540,addToCart
869,20230524,211902540,productDetail
128,20230524,211902540,addToCart
935,20230525,211902540,productDetail
165,20230525,211902540,addToCart
1907,20230526,211902540,productDetail
280,20230526,211902540,addToCart
1303,20230527,211902540,productDetail
213,20230527,211902540,addToCart
224,20230528,211902540,addToCart
1388,20230528,211902540,productDetail
301,20230529,211902540,addToCart
1356,20230529,211902540,productDetail
213,20230530,211902540,addToCart
1249,20230530,211902540,productDetail
1045,20230531,211902540,productDetail
171,20230531,211902540,addToCart
968,20230601,211902540,productDetail
181,20230601,211902540,addToCart
871,20230602,211902540,productDetail
148,20230602,211902540,addToCart
139,20230603,211902540,addToCart
907,20230603,211902540,productDetail
913,20230604,211902540,productDetail
174,20230604,211902540,addToCart
1008,20230605,211902540,productDetail
187,20230605,211902540,addToCart
850,20230606,211902540,productDetail
160,20230606,211902540,addToCart
104,20230607,211902540,addToCart
679,20230607,211902540,productDetail
575,20230608,211902540,productDetail
81,20230608,211902540,addToCart
63,20230609,211902540,addToCart
508,20230609,211902540,productDetail
535,20230610,211902540,productDetail
62,20230610,211902540,addToCart
92,20230611,211902540,addToCart
593,20230611,211902540,productDetail
60,20230612,211902540,addToCart
620,20230612,211902540,productDetail
80,20230613,211902540,addToCart
600,20230613,211902540,productDetail
69,20230614,211902540,addToCart
496,20230614,211902540,productDetail
67,20230615,211902540,addToCart
488,20230615,211902540,productDetail
49,20230616,211902540,addToCart
488,20230616,211902540,productDetail
464,20230617,211902540,productDetail
48,20230617,211902540,addToCart
84,20230618,211902540,addToCart
679,20230618,211902540,productDetail
77,20230619,211902540,addToCart
621,20230619,211902540,productDetail
83,20230620,211902540,addToCart
761,20230620,211902540,productDetail
76,20230621,211902540,addToCart
614,20230621,211902540,productDetail
568,20230622,211902540,productDetail
62,20230622,211902540,addToCart
527,20230623,211902540,productDetail
64,20230623,211902540,addToCart
412,20230624,211902540,productDetail
66,20230624,211902540,addToCart
439,20230625,211902540,productDetail
54,20230625,211902540,addToCart
546,20230626,211902540,productDetail
80,20230626,211902540,addToCart
89,20230627,211902540,addToCart
585,20230627,211902540,productDetail
511,20230628,211902540,productDetail
73,20230628,211902540,addToCart
56,20230629,211902540,addToCart
490,20230629,211902540,productDetail
76,20230630,211902540,addToCart
477,20230630,211902540,productDetail
75,20230701,211902540,addToCart
488,20230701,211902540,productDetail
595,20230702,211902540,productDetail
87,20230702,211902540,addToCart
108,20230703,211902540,addToCart
620,20230703,211902540,productDetail
115,20230704,211902540,addToCart
723,20230704,211902540,productDetail
676,20230705,211902540,productDetail
90,20230705,211902540,addToCart
592,20230706,211902540,productDetail
64,20230706,211902540,addToCart
90,20230707,211902540,addToCart
699,20230707,211902540,productDetail
500,20230708,211902540,productDetail
56,20230708,211902540,addToCart
77,20230709,211902540,addToCart
555,20230709,211902540,productDetail
604,20230710,211902540,productDetail
77,20230710,211902540,addToCart
82,20230711,211902540,addToCart
547,20230711,211902540,productDetail
115,20230712,211902540,addToCart
645,20230712,211902540,productDetail
65,20230713,211902540,addToCart
614,20230713,211902540,productDetail
564,20230714,211902540,productDetail
73,20230714,211902540,addToCart
509,20230715,211902540,productDetail
65,20230715,211902540,addToCart
77,20230716,211902540,addToCart
552,20230716,211902540,productDetail
69,20230717,211902540,addToCart
590,20230717,211902540,productDetail
515,20230718,211902540,productDetail
61,20230718,211902540,addToCart
536,20230719,211902540,productDetail
66,20230719,211902540,addToCart
66,20230720,211902540,addToCart
525,20230720,211902540,productDetail
501,20230721,211902540,productDetail
71,20230721,211902540,addToCart
51,20230722,211902540,addToCart
445,20230722,211902540,productDetail
83,20230723,211902540,addToCart
552,20230723,211902540,productDetail
92,20230724,211902540,addToCart
584,20230724,211902540,productDetail
532,20230725,211902540,productDetail
102,20230725,211902540,addToCart
485,20230726,211902540,productDetail
53,20230726,211902540,addToCart
127,20230727,211902540,addToCart
686,20230727,211902540,productDetail
110,20230728,211902540,addToCart
605,20230728,211902540,productDetail
520,20230729,211902540,productDetail
95,20230729,211902540,addToCart
648,20230730,211902540,productDetail
103,20230730,211902540,addToCart
685,20230731,211902540,productDetail
82,20230731,211902540,addToCart
76,20230801,211902540,addToCart
562,20230801,211902540,productDetail
528,20230802,211902540,productDetail
85,20230802,211902540,addToCart
586,20230803,211902540,productDetail
83,20230803,211902540,addToCart
532,20230804,211902540,productDetail
92,20230804,211902540,addToCart
454,20230805,211902540,productDetail
58,20230805,211902540,addToCart
89,20230806,211902540,addToCart
574,20230806,211902540,productDetail
83,20230807,211902540,addToCart
561,20230807,211902540,productDetail
609,20230808,211902540,productDetail
93,20230808,211902540,addToCart
596,20230809,211902540,productDetail
76,20230809,211902540,addToCart
86,20230810,211902540,addToCart
578,20230810,211902540,productDetail
551,20230811,211902540,productDetail
65,20230811,211902540,addToCart
503,20230812,211902540,productDetail
70,20230812,211902540,addToCart
110,20230813,211902540,addToCart
577,20230813,211902540,productDetail
98,20230814,211902540,addToCart
691,20230814,211902540,productDetail
627,20230815,211902540,productDetail
89,20230815,211902540,addToCart
86,20230816,211902540,addToCart
585,20230816,211902540,productDetail
78,20230817,211902540,addToCart
615,20230817,211902540,productDetail
579,20230818,211902540,productDetail
70,20230818,211902540,addToCart
60,20230819,211902540,addToCart
535,20230819,211902540,productDetail
83,20230820,211902540,addToCart
608,20230820,211902540,productDetail
620,20230821,211902540,productDetail
81,20230821,211902540,addToCart
624,20230822,211902540,productDetail
80,20230822,211902540,addToCart
106,20230823,211902540,addToCart
553,20230823,211902540,productDetail
121,20230824,211902540,addToCart
630,20230824,211902540,productDetail
78,20230825,211902540,addToCart
606,20230825,211902540,productDetail
555,20230826,211902540,productDetail
79,20230826,211902540,addToCart
777,20230827,211902540,productDetail
127,20230827,211902540,addToCart
113,20230828,211902540,addToCart
657,20230828,211902540,productDetail
784,20230829,211902540,productDetail
128,20230829,211902540,addToCart
652,20230830,211902540,productDetail
94,20230830,211902540,addToCart
95,20230831,211902540,addToCart
618,20230831,211902540,productDetail
565,20230901,211902540,productDetail
85,20230901,211902540,addToCart
95,20230902,211902540,addToCart
703,20230902,211902540,productDetail
132,20230903,211902540,addToCart
711,20230903,211902540,productDetail
661,20230904,211902540,productDetail
107,20230904,211902540,addToCart
119,20230905,211902540,addToCart
618,20230905,211902540,productDetail
531,20230906,211902540,productDetail
72,20230906,211902540,addToCart
59,20230907,211902540,addToCart
605,20230907,211902540,productDetail
541,20230908,211902540,productDetail
60,20230908,211902540,addToCart
47,20230909,211902540,addToCart
523,20230909,211902540,productDetail
617,20230910,211902540,productDetail
87,20230910,211902540,addToCart
574,20230911,211902540,productDetail
68,20230911,211902540,addToCart
63,20230912,211902540,addToCart
527,20230912,211902540,productDetail
572,20230913,211902540,productDetail
71,20230913,211902540,addToCart
49,20230914,211902540,addToCart
502,20230914,211902540,productDetail
583,20230915,211902540,productDetail
83,20230915,211902540,addToCart
81,20230916,211902540,addToCart
600,20230916,211902540,productDetail
679,20230917,211902540,productDetail
79,20230917,211902540,addToCart
513,20230918,211902540,productDetail
65,20230918,211902540,addToCart
538,20230919,211902540,productDetail
58,20230919,211902540,addToCart
553,20230920,211902540,productDetail
74,20230920,211902540,addToCart
603,20230921,211902540,productDetail
78,20230921,211902540,addToCart
549,20230922,211902540,productDetail
73,20230922,211902540,addToCart
496,20230923,211902540,productDetail
68,20230923,211902540,addToCart
49,20230924,211902540,addToCart
550,20230924,211902540,productDetail
600,20230925,211902540,productDetail
85,20230925,211902540,addToCart
582,20230926,211902540,productDetail
55,20230926,211902540,addToCart
58,20230927,211902540,addToCart
540,20230927,211902540,productDetail
544,20230928,211902540,productDetail
75,20230928,211902540,addToCart
641,20230929,211902540,productDetail
103,20230929,211902540,addToCart
95,20230930,211902540,addToCart
536,20230930,211902540,productDetail
763,20231001,211902540,productDetail
126,20231001,211902540,addToCart
104,20231002,211902540,addToCart
667,20231002,211902540,productDetail
761,20231003,211902540,productDetail
123,20231003,211902540,addToCart
682,20231004,211902540,productDetail
86,20231004,211902540,addToCart
561,20231005,211902540,productDetail
77,20231005,211902540,addToCart
519,20231006,211902540,productDetail
66,20231006,211902540,addToCart
473,20231007,211902540,productDetail
60,20231007,211902540,addToCart
87,20231008,211902540,addToCart
456,20231008,211902540,productDetail
80,20231009,211902540,addToCart
728,20231009,211902540,productDetail
575,20231010,211902540,productDetail
52,20231010,211902540,addToCart
434,20231011,211902540,productDetail
47,20231011,211902540,addToCart
48,20231012,211902540,addToCart
441,20231012,211902540,productDetail
411,20231013,211902540,productDetail
42,20231013,211902540,addToCart
59,20231014,211902540,addToCart
451,20231014,211902540,productDetail
458,20231015,211902540,productDetail
60,20231015,211902540,addToCart
48,20231016,211902540,addToCart
445,20231016,211902540,productDetail
44,20231017,211902540,addToCart
420,20231017,211902540,productDetail
54,20231018,211902540,addToCart
435,20231018,211902540,productDetail
588,20231019,211902540,productDetail
98,20231019,211902540,addToCart
73,20231020,211902540,addToCart
467,20231020,211902540,productDetail
54,20231021,211902540,addToCart
440,20231021,211902540,productDetail
67,20231022,211902540,addToCart
557,20231022,211902540,productDetail
59,20231023,211902540,addToCart
539,20231023,211902540,productDetail
56,20231024,211902540,addToCart
549,20231024,211902540,productDetail
61,20231025,211902540,addToCart
555,20231025,211902540,productDetail
498,20231026,211902540,productDetail
78,20231026,211902540,addToCart
606,20231027,211902540,productDetail
116,20231027,211902540,addToCart
102,20231028,211902540,addToCart
584,20231028,211902540,productDetail
559,20231029,211902540,productDetail
104,20231029,211902540,addToCart
631,20231030,211902540,productDetail
86,20231030,211902540,addToCart
67,20231031,211902540,addToCart
518,20231031,211902540,productDetail
80,20231101,211902540,addToCart
549,20231101,211902540,productDetail
52,20231102,211902540,addToCart
492,20231102,211902540,productDetail
43,20231103,211902540,addToCart
511,20231103,211902540,productDetail
57,20231104,211902540,addToCart
528,20231104,211902540,productDetail
70,20231105,211902540,addToCart
587,20231105,211902540,productDetail
76,20231106,211902540,addToCart
624,20231106,211902540,productDetail
593,20231107,211902540,productDetail
70,20231107,211902540,addToCart
80,20231108,211902540,addToCart
635,20231108,211902540,productDetail
729,20231109,211902540,productDetail
162,20231109,211902540,addToCart
91,20231110,211902540,addToCart
487,20231110,211902540,productDetail
74,20231111,211902540,addToCart
505,20231111,211902540,productDetail
87,20231112,211902540,addToCart
678,20231112,211902540,productDetail
122,20231113,211902540,addToCart
885,20231113,211902540,productDetail
924,20231114,211902540,productDetail
164,20231114,211902540,addToCart
169,20231115,211902540,addToCart
1034,20231115,211902540,productDetail
174,20231116,211902540,addToCart
1389,20231116,211902540,productDetail
208,20231117,211902540,addToCart
1700,20231117,211902540,productDetail
186,20231118,211902540,addToCart
1481,20231118,211902540,productDetail
178,20231119,211902540,addToCart
1267,20231119,211902540,productDetail
1680,20231120,211902540,productDetail
232,20231120,211902540,addToCart
1656,20231121,211902540,productDetail
236,20231121,211902540,addToCart
1301,20231122,211902540,productDetail
198,20231122,211902540,addToCart
243,20231123,211902540,addToCart
1476,20231123,211902540,productDetail
298,20231124,211902540,addToCart
1580,20231124,211902540,productDetail
1368,20231125,211902540,productDetail
227,20231125,211902540,addToCart
1566,20231126,211902540,productDetail
276,20231126,211902540,addToCart
261,20231127,211902540,addToCart
1755,20231127,211902540,productDetail
948,20231128,211902540,productDetail
132,20231128,211902540,addToCart
602,20231129,211902540,productDetail
77,20231129,211902540,addToCart
535,20231130,211902540,productDetail
84,20231130,211902540,addToCart
97,20231201,211902540,addToCart
713,20231201,211902540,productDetail
809,20231202,211902540,productDetail
97,20231202,211902540,addToCart
1019,20231203,211902540,productDetail
139,20231203,211902540,addToCart
110,20231204,211902540,addToCart
815,20231204,211902540,productDetail
116,20231205,211902540,addToCart
856,20231205,211902540,productDetail
960,20231206,211902540,productDetail
144,20231206,211902540,addToCart
157,20231207,211902540,addToCart
974,20231207,211902540,productDetail
144,20231208,211902540,addToCart
1031,20231208,211902540,productDetail
149,20231209,211902540,addToCart
1075,20231209,211902540,productDetail
215,20231210,211902540,addToCart
1455,20231210,211902540,productDetail
269,20231211,211902540,addToCart
1628,20231211,211902540,productDetail
208,20231212,211902540,addToCart
1489,20231212,211902540,productDetail
1531,20231213,211902540,productDetail
184,20231213,211902540,addToCart
229,20231214,211902540,addToCart
1495,20231214,211902540,productDetail
181,20231215,211902540,addToCart
1362,20231215,211902540,productDetail
185,20231216,211902540,addToCart
1229,20231216,211902540,productDetail
1635,20231217,211902540,productDetail
243,20231217,211902540,addToCart
271,20231218,211902540,addToCart
1775,20231218,211902540,productDetail
1712,20231219,211902540,productDetail
277,20231219,211902540,addToCart
1455,20231220,211902540,productDetail
247,20231220,211902540,addToCart
200,20231221,211902540,addToCart
1339,20231221,211902540,productDetail
1129,20231222,211902540,productDetail
172,20231222,211902540,addToCart
117,20231223,211902540,addToCart
1036,20231223,211902540,productDetail
86,20231224,211902540,addToCart
832,20231224,211902540,productDetail
1084,20231225,211902540,productDetail
126,20231225,211902540,addToCart
1364,20231226,211902540,productDetail
144,20231226,211902540,addToCart
146,20231227,211902540,addToCart
1356,20231227,211902540,productDetail
1529,20231228,211902540,productDetail
164,20231228,211902540,addToCart
174,20231229,211902540,addToCart
1314,20231229,211902540,productDetail
1220,20231230,211902540,productDetail
146,20231230,211902540,addToCart
120,20231231,211902540,addToCart
837,20231231,211902540,productDetail
969,20240101,211902540,productDetail
105,20240101,211902540,addToCart
130,20240102,211902540,addToCart
1279,20240102,211902540,productDetail
1070,20240103,211902540,productDetail
115,20240103,211902540,addToCart
94,20240104,211902540,addToCart
955,20240104,211902540,productDetail
96,20240105,211902540,addToCart
798,20240105,211902540,productDetail
96,20240106,211902540,addToCart
897,20240106,211902540,productDetail
975,20240107,211902540,productDetail
104,20240107,211902540,addToCart
95,20240108,211902540,addToCart
713,20240108,211902540,productDetail
599,20240109,211902540,productDetail
69,20240109,211902540,addToCart
68,20240110,211902540,addToCart
636,20240110,211902540,productDetail
79,20240111,211902540,addToCart
652,20240111,211902540,productDetail
614,20240112,211902540,productDetail
72,20240112,211902540,addToCart
588,20240113,211902540,productDetail
77,20240113,211902540,addToCart
85,20240114,211902540,addToCart
609,20240114,211902540,productDetail
76,20240115,211902540,addToCart
645,20240115,211902540,productDetail
606,20240116,211902540,productDetail
76,20240116,211902540,addToCart
76,20240117,211902540,addToCart
597,20240117,211902540,productDetail
612,20240118,211902540,productDetail
71,20240118,211902540,addToCart
638,20240119,211902540,productDetail
76,20240119,211902540,addToCart
551,20240120,211902540,productDetail
57,20240120,211902540,addToCart
75,20240121,211902540,addToCart
646,20240121,211902540,productDetail
103,20240122,211902540,addToCart
688,20240122,211902540,productDetail
59,20240123,211902540,addToCart
554,20240123,211902540,productDetail
613,20240124,211902540,productDetail
60,20240124,211902540,addToCart
53,20240125,211902540,addToCart
536,20240125,211902540,productDetail
481,20240126,211902540,productDetail
58,20240126,211902540,addToCart
59,20240127,211902540,addToCart
552,20240127,211902540,productDetail
86,20240128,211902540,addToCart
627,20240128,211902540,productDetail
674,20240129,211902540,productDetail
73,20240129,211902540,addToCart
564,20240130,211902540,productDetail
57,20240130,211902540,addToCart
57,20240131,211902540,addToCart
509,20240131,211902540,productDetail
587,20240201,211902540,productDetail
58,20240201,211902540,addToCart
70,20240202,211902540,addToCart
689,20240202,211902540,productDetail
91,20240203,211902540,addToCart
730,20240203,211902540,productDetail
833,20240204,211902540,productDetail
69,20240204,211902540,addToCart
89,20240205,211902540,addToCart
754,20240205,211902540,productDetail
115,20240206,211902540,addToCart
855,20240206,211902540,productDetail
696,20240207,211902540,productDetail
79,20240207,211902540,addToCart
818,20240208,211902540,productDetail
96,20240208,211902540,addToCart
98,20240209,211902540,addToCart
768,20240209,211902540,productDetail
768,20240210,211902540,productDetail
96,20240210,211902540,addToCart
118,20240211,211902540,addToCart
963,20240211,211902540,productDetail
812,20240212,211902540,productDetail
103,20240212,211902540,addToCart
78,20240213,211902540,addToCart
638,20240213,211902540,productDetail
68,20240214,211902540,addToCart
490,20240214,211902540,productDetail
49,20240215,211902540,addToCart
438,20240215,211902540,productDetail
54,20240216,211902540,addToCart
408,20240216,211902540,productDetail
48,20240217,211902540,addToCart
396,20240217,211902540,productDetail
33,20240218,211902540,addToCart
380,20240218,211902540,productDetail
50,20240219,211902540,addToCart
414,20240219,211902540,productDetail
56,20240220,211902540,addToCart
406,20240220,211902540,productDetail
47,20240221,211902540,addToCart
386,20240221,211902540,productDetail
359,20240222,211902540,productDetail
48,20240222,211902540,addToCart
53,20240223,211902540,addToCart
386,20240223,211902540,productDetail
376,20240224,211902540,productDetail
51,20240224,211902540,addToCart
410,20240225,211902540,productDetail
67,20240225,211902540,addToCart
72,20240226,211902540,addToCart
507,20240226,211902540,productDetail
488,20240227,211902540,productDetail
68,20240227,211902540,addToCart
71,20240228,211902540,addToCart
541,20240228,211902540,productDetail
85,20240229,211902540,addToCart
538,20240229,211902540,productDetail
66,20240301,211902540,addToCart
517,20240301,211902540,productDetail
69,20240302,211902540,addToCart
542,20240302,211902540,productDetail
619,20240303,211902540,productDetail
84,20240303,211902540,addToCart
60,20240304,211902540,addToCart
585,20240304,211902540,productDetail
527,20240305,211902540,productDetail
65,20240305,211902540,addToCart
61,20240306,211902540,addToCart
618,20240306,211902540,productDetail
598,20240307,211902540,productDetail
61,20240307,211902540,addToCart
47,20240308,211902540,addToCart
587,20240308,211902540,productDetail
541,20240309,211902540,productDetail
53,20240309,211902540,addToCart
61,20240310,211902540,addToCart
628,20240310,211902540,productDetail
59,20240311,211902540,addToCart
596,20240311,211902540,productDetail
649,20240312,211902540,productDetail
55,20240312,211902540,addToCart
78,20240313,211902540,addToCart
691,20240313,211902540,productDetail
604,20240314,211902540,productDetail
66,20240314,211902540,addToCart
499,20240315,211902540,productDetail
57,20240315,211902540,addToCart
517,20240316,211902540,productDetail
47,20240316,211902540,addToCart
66,20240317,211902540,addToCart
707,20240317,211902540,productDetail
81,20240318,211902540,addToCart
651,20240318,211902540,productDetail
514,20240319,211902540,productDetail
43,20240319,211902540,addToCart
479,20240320,211902540,productDetail
50,20240320,211902540,addToCart
505,20240321,211902540,productDetail
61,20240321,211902540,addToCart
112,20240322,211902540,addToCart
630,20240322,211902540,productDetail
699,20240323,211902540,productDetail
108,20240323,211902540,addToCart
729,20240324,211902540,productDetail
116,20240324,211902540,addToCart
688,20240325,211902540,productDetail
79,20240325,211902540,addToCart
628,20240326,211902540,productDetail
91,20240326,211902540,addToCart
765,20240327,211902540,productDetail
124,20240327,211902540,addToCart
93,20240328,211902540,addToCart
648,20240328,211902540,productDetail
91,20240329,211902540,addToCart
640,20240329,211902540,productDetail
612,20240330,211902540,productDetail
88,20240330,211902540,addToCart
105,20240331,211902540,addToCart
748,20240331,211902540,productDetail
96,20240401,211902540,addToCart
683,20240401,211902540,productDetail
651,20240402,211902540,productDetail
